# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     232.248       99.900     4735.219    20748.699
     234.250      100.400     4735.219    20748.699
     236.252      100.400     4735.219    20748.699
     238.255       99.900     4735.219    20748.699
     240.257      100.400     4735.219    20748.699
     242.259       99.900     4735.219    20748.699
     244.260      100.400     4735.219    20748.699
     246.262       99.900     4735.219    20748.699
     248.264       99.900     4735.219    20748.699
     250.267      100.400     4735.219    20748.699
     252.269       99.900     4735.219    20748.699
     254.271      100.400     4735.219    20748.699
     256.273      212.300     4738.777    20815.723
     258.276      132.400     4739.035    20815.723
     260.278      188.800     4741.062    20815.723
     262.280      151.300     4741.062    20815.723
     264.282      151.300     4741.062    20815.723
     266.285      152.300     4741.062    20815.723
     268.287      151.300     4741.062    20815.723
     270.288      152.400     4741.062    20815.723
     272.291      151.800     4741.289    20815.723
     274.293      152.300     4741.547    20815.723
     276.295      150.800     4742.062    20815.723
     278.297      151.300     4742.320    20815.723
     280.300      151.800     4742.578    20815.723
     282.302      152.300     4743.094    20815.723
     284.304      151.800     4743.352    20815.723
     286.306      152.300     4743.609    20815.723
     288.308      151.800     4744.125    20815.723
     290.311      150.800     4744.383    20815.723
     292.313      152.800     4744.641    20815.723
     294.314      151.400     4745.414    20815.723
     296.316      152.300     4745.672    20815.723
     298.318      152.300     4745.930    20815.723
     300.320      153.300     4746.445    20815.723
     302.323      152.300     4746.703    20815.723
     304.325      150.800     4746.961    20815.723
     306.327      151.300     4747.477    20815.723
     308.329      151.800     4747.734    20815.723
     310.332      151.300     4748.250    20815.723
     312.332      151.900     4748.508    20815.723
     314.335      151.300     4748.766    20815.723
     316.337      151.800     4749.281    20815.723
     318.339      151.300     4749.539    20815.723
     320.341      152.300     4749.797    20815.723
     322.344      152.300     4750.570    20815.723
     324.346      152.300     4750.828    20815.723
     326.347      152.400     4751.086    20815.723
     328.349      151.800     4751.602    20815.723
     330.351      151.300     4751.859    20815.723
     332.353      151.800     4752.117    20815.723
     334.356      151.300     4752.633    20815.723
     336.358      178.800     4752.633    20815.723
     338.360      151.300     4752.633    20815.723
     340.362      151.300     4752.633    20815.723
     342.365      152.300     4752.633    20815.723
     344.367      151.300     4752.633    20815.723
     346.369      152.300     4752.633    20815.723
     348.371      151.300     4752.633    20815.723
     350.374      151.800     4752.633    20815.723
     352.376      152.800     4752.633    20815.723
     354.377      152.400     4752.633    20815.723
     356.379      152.800     4752.633    20815.723
     358.382      152.300     4752.633    20815.723
     360.384      151.800     4752.633    20815.723
     362.384      152.500     4752.633    20815.723
     364.386      152.400     4752.633    20815.723
     366.388      152.800     4752.633    20815.723
     368.390      152.300     4752.633    20815.723
     370.392      151.900     4752.633    20815.723
     372.395      298.200     4867.359    21073.738
     374.397      112.900     4867.656    21073.738
     376.399      110.900     4862.789    21073.738
     378.401      128.400     4862.789    21073.738
     380.403      109.400     4862.789    21073.738
     382.404      109.500     4862.789    21073.738
     384.407      109.400     4862.789    21073.738
     386.408      109.900     4862.789    21073.738
     388.411      109.400     4862.789    21073.738
     390.412      108.900     4862.789    21073.738
     392.415      125.900     4862.789    21073.738
     394.416      109.400     4862.789    21073.738
     396.419      109.900     4862.789    21073.738
     398.420      109.900     4862.789    21073.738
     400.423      109.400     4862.789    21073.738
     402.424      110.400     4862.789    21073.738
     404.427      109.400     4862.789    21073.738
     406.428      110.400     4862.789    21073.738
     408.430      124.400     4862.789    21073.738
     410.432      109.900     4862.789    21073.738
     412.432      110.000     4862.789    21073.738
     414.435      109.400     4862.789    21073.738
     416.436      109.900     4862.789    21073.738
     418.439      109.900     4862.789    21073.738
     420.441      110.400     4862.789    21073.738
     422.443      110.400     4862.789    21073.738
     424.444      127.900     4862.789    21073.738
     426.447      109.900     4862.789    21073.738
     428.449      109.400     4862.789    21073.738
     430.451      109.900     4862.789    21073.738
     432.452      109.400     4862.789    21073.738
     434.455      109.400     4862.789    21073.738
     436.456      110.400     4862.789    21073.738
     438.459      109.900     4862.789    21073.738
     440.460      121.400     4862.789    21073.738
     442.462      109.900     4862.789    21073.738
     444.464      108.900     4862.789    21073.738
     446.466      109.900     4862.789    21073.738
     448.468      109.900     4862.789    21073.738
     450.469      109.900     4862.789    21073.738
     452.472      109.900     4862.789    21073.738
     454.474      110.400     4862.789    21073.738
     456.476      121.400     4862.789    21073.738
     458.478      109.900     4862.789    21073.738
     460.480      109.400     4862.789    21073.738
     462.480      110.500     4862.789    21073.738
     464.483      109.400     4862.789    21073.738
     466.484      109.400     4862.789    21073.738
     468.486      110.400     4862.789    21073.738
     470.487      109.900     4862.789    21073.738
     472.488      121.400     4862.789    21073.738
     474.489      110.000     4862.789    21073.738
     476.491      109.400     4862.789    21073.738
     478.494      109.900     4862.789    21073.738
     480.496      109.900     4862.789    21073.738
     482.498      109.900     4862.789    21073.738
     484.500      109.900     4862.789    21073.738
     486.503      109.900     4862.789    21073.738
     488.505      109.900     4862.789    21073.738
     490.507      109.900     4862.789    21073.738
     492.509      121.900     4862.789    21073.738
     494.511      109.400     4862.789    21073.738
     496.512      110.400     4862.789    21073.738
     498.515      109.400     4862.789    21073.738
     500.516      109.900     4862.789    21073.738
     502.519      110.400     4862.789    21073.738
     504.520      109.900     4862.789    21073.738
     506.523      109.400     4862.789    21073.738
     508.525      110.400     4862.789    21073.738
     510.527      109.900     4862.789    21073.738
     512.529      110.400     4862.789    21073.738
     514.532      122.400     4862.789    21073.738
     516.534      110.400     4862.789    21073.738
     518.536      109.400     4862.789    21073.738
     520.538      110.400     4862.789    21073.738
     522.541      109.900     4862.789    21073.738
     524.543      110.400     4862.789    21073.738
     526.545      109.900     4862.789    21073.738
     528.547      110.400     4862.789    21073.738
     530.548      110.400     4862.789    21073.738
     532.550      110.400     4862.789    21073.738
     534.552      109.900     4862.789    21073.738
     536.552      111.000     4862.789    21073.738
     538.555      109.900     4862.789    21073.738
     540.557      110.900     4862.789    21073.738
     542.559      123.900     4862.984    21073.738
     544.561      109.900     4862.984    21073.738
     546.564      109.900     4862.984    21073.738
     548.566      110.400     4862.984    21073.738
     550.568      110.400     4862.984    21073.738
     552.570      110.400     4862.984    21073.738
     554.572      110.400     4862.984    21073.738
     556.575      109.900     4862.984    21073.738
     558.576      110.400     4862.984    21073.738
     560.579      109.900     4862.984    21073.738
     562.580      110.900     4862.984    21073.738
     564.583      110.900     4862.984    21073.738
     566.585      110.900     4862.984    21073.738
     568.587      110.400     4862.984    21073.738
     570.588      110.900     4863.641    21073.738
     572.591      110.400     4864.672    21073.738
     574.593      110.900     4865.703    21073.738
     576.595      124.900     4866.219    21073.738
     578.597      110.400     4866.219    21073.738
     580.599      109.900     4866.219    21073.738
     582.602      110.400     4866.219    21073.738
     584.604      109.900     4866.219    21073.738
     586.606      110.400     4866.219    21073.738
     588.608      110.400     4866.219    21073.738
     590.611      109.900     4866.219    21073.738
     592.612      110.400     4866.219    21073.738
     594.615      109.900     4866.219    21073.738
     596.616      110.900     4866.219    21073.738
     598.617      111.500     4866.219    21073.738
     600.620      109.900     4866.219    21073.738
     602.622      110.400     4866.219    21073.738
     604.624      109.900     4866.219    21073.738
     606.626      110.400     4866.219    21073.738
     608.628      109.400     4866.219    21073.738
     610.631      110.400     4866.477    21073.738
     612.633      109.400     4867.508    21073.738
     614.635      124.900     4868.281    21073.738
     616.636      109.400     4868.281    21073.738
     618.639      109.400     4868.281    21073.738
     620.640      109.400     4868.281    21073.738
     622.643      109.900     4868.281    21073.738
     624.644      109.900     4868.281    21073.738
     626.647      109.400     4868.281    21073.738
     628.649      109.400     4868.281    21073.738
     630.651      109.900     4868.281    21073.738
     632.653      109.400     4868.281    21073.738
     634.656      109.400     4868.281    21073.738
     636.658      109.400     4868.281    21073.738
     638.660      109.400     4868.281    21073.738
     640.662      109.400     4868.281    21073.738
     642.663      109.900     4868.281    21073.738
     644.666      109.900     4868.281    21073.738
     646.668      109.400     4868.281    21073.738
     648.670      109.400     4868.281    21073.738
     650.672      109.900     4868.281    21073.738
     652.675      109.900     4868.281    21073.738
     654.676      109.900     4868.539    21073.738
     656.679      109.400     4869.312    21073.738
     658.681      110.400     4870.344    21073.738
     660.683      109.900     4871.375    21073.738
     662.685      124.900     4871.633    21073.738
     664.687      109.900     4871.633    21073.738
     666.690      109.400     4871.633    21073.738
     668.691      108.900     4871.633    21073.738
     670.693      109.900     4871.633    21073.738
     672.695      109.900     4871.633    21073.738
     674.698      109.400     4871.633    21073.738
     676.700      109.900     4871.633    21073.738
     678.702      109.900     4871.633    21073.738
     680.704      109.400     4871.633    21073.738
     682.707      109.400     4871.633    21073.738
     684.708      109.900     4871.633    21073.738
     686.711      109.400     4871.633    21073.738
     688.712      109.400     4871.633    21073.738
     690.715      109.900     4871.633    21073.738
     692.716      109.400     4871.633    21073.738
     694.717      110.500     4871.633    21073.738
     696.719      109.900     4871.633    21073.738
     698.720      109.400     4871.633    21073.738
     700.723      110.400     4871.633    21073.738
     702.725      109.900     4871.633    21073.738
     704.727      109.400     4871.633    21073.738
     706.728      109.900     4871.633    21073.738
     708.731      110.400     4872.406    21073.738
     710.732      109.900     4873.180    21073.738
     712.735      109.900     4874.211    21073.738
     714.736      125.400     4875.242    21073.738
     716.739      111.400     4875.242    21073.738
     718.740      108.900     4875.242    21073.738
     720.742      109.400     4875.242    21073.738
     722.744      109.400     4875.242    21073.738
     724.744      109.000     4875.242    21073.738
     726.746      108.900     4875.242    21073.738
     728.748      109.400     4875.242    21073.738
     730.748      109.500     4875.242    21073.738
     732.751      109.400     4875.242    21073.738
     734.752      109.400     4875.242    21073.738
     736.755      108.900     4875.242    21073.738
     738.756      109.900     4875.242    21073.738
     740.759      108.400     4875.242    21073.738
     742.760      109.900     4875.242    21073.738
     744.763      109.400     4875.242    21073.738
     746.764      109.400     4875.242    21073.738
     748.767      108.900     4875.242    21073.738
     750.769      109.400     4875.242    21073.738
     752.771      109.400     4875.242    21073.738
     754.772      109.900     4875.242    21073.738
     756.775      109.400     4875.242    21073.738
     758.776      109.400     4875.242    21073.738
     760.779      109.900     4875.242    21073.738
     762.780      109.400     4875.242    21073.738
     764.783      109.900     4875.242    21073.738
     766.784      108.900     4875.242    21073.738
     768.787      109.400     4875.242    21073.738
     770.789      109.900     4875.500    21073.738
     772.791      109.400     4876.273    21073.738
     774.792      127.400     4876.531    21073.738
     776.795      109.400     4876.531    21073.738
     778.796      108.900     4876.531    21073.738
     780.799      108.900     4876.531    21073.738
     782.801      109.900     4876.531    21073.738
     784.803      108.400     4876.531    21073.738
     786.804      109.400     4876.531    21073.738
     788.807      109.400     4876.531    21073.738
     790.809      109.400     4876.531    21073.738
     792.809      110.000     4876.531    21073.738
     794.811      108.900     4876.531    21073.738
     796.814      109.400     4876.531    21073.738
     798.814      110.000     4876.531    21073.738
     800.816      108.900     4876.531    21073.738
     802.819      109.900     4876.531    21073.738
     804.820      109.900     4876.531    21073.738
     806.823      109.900     4876.531    21073.738
     808.824      109.900     4876.531    21073.738
     810.827      109.900     4876.531    21073.738
     812.829      109.400     4876.531    21073.738
     814.831      109.400     4876.531    21073.738
     816.833      110.400     4876.531    21073.738
     818.836      109.900     4876.531    21073.738
     820.838      109.900     4876.531    21073.738
     822.840      109.900     4876.531    21073.738
     824.842      109.900     4876.531    21073.738
     826.844      109.900     4876.531    21073.738
     828.847      109.900     4876.531    21073.738
     830.849      110.400     4876.789    21073.738
     832.851      109.900     4877.820    21073.738
     834.852      109.900     4878.594    21073.738
     836.855      110.400     4879.625    21073.738
     838.857      110.400     4880.656    21073.738
     840.859      109.900     4881.688    21073.738
     842.860      130.900     4882.719    21073.738
     844.863      109.400     4882.719    21073.738
     846.864      109.400     4882.719    21073.738
     848.867      109.400     4882.719    21073.738
     850.868      109.900     4882.719    21073.738
     852.871      108.900     4882.719    21073.738
     854.872      109.900     4882.719    21073.738
     856.875      108.900     4882.719    21073.738
     858.876      109.400     4882.719    21073.738
     860.879      109.900     4882.719    21073.738
     862.880      109.400     4882.719    21073.738
     864.883      109.900     4882.719    21073.738
     866.884      109.900     4882.719    21073.738
     868.887      108.900     4882.719    21073.738
     870.889      109.900     4882.719    21073.738
     872.891      108.900     4882.719    21073.738
     874.892      110.400     4882.719    21073.738
     876.893      109.400     4882.719    21073.738
     878.896      109.400     4882.719    21073.738
     880.896      110.000     4882.719    21073.738
     882.899      109.400     4882.719    21073.738
     884.900      110.400     4882.719    21073.738
     886.903      110.400     4882.719    21073.738
     888.904      109.900     4882.719    21073.738
     890.907      109.400     4882.719    21073.738
     892.908      110.400     4882.719    21073.738
     894.911      109.400     4882.719    21073.738
     896.913      110.400     4882.719    21073.738
     898.915      110.400     4882.719    21073.738
     900.917      109.400     4882.719    21073.738
     902.919      109.900     4882.719    21073.738
     904.921      109.900     4882.719    21073.738
     906.923      110.400     4882.719    21073.738
     908.926      109.900     4882.719    21073.738
     910.928      109.900     4882.719    21073.738
     912.928      110.500     4883.492    21073.738
     914.930      131.900     4884.266    21073.738
     916.932      109.400     4884.266    21073.738
     918.935      109.400     4884.266    21073.738
     920.937      109.900     4884.266    21073.738
     922.939      109.900     4884.340    21073.738
     924.941      109.900     4884.340    21073.738
     926.944      109.400     4884.340    21073.738
     928.944      110.500     4884.340    21073.738
     930.947      109.400     4884.340    21073.738
     932.949      109.900     4884.340    21073.738
     934.951      109.900     4884.340    21073.738
     936.952      109.900     4884.340    21073.738
     938.955      109.400     4884.340    21073.738
     940.957      110.400     4884.340    21073.738
     942.959      109.900     4884.340    21073.738
     944.961      109.900     4884.340    21073.738
     946.964      109.900     4884.340    21073.738
     948.964      110.000     4884.340    21073.738
     950.967      109.900     4884.340    21073.738
     952.969      110.400     4884.340    21073.738
     954.971      110.400     4884.340    21073.738
     956.973      109.900     4884.340    21073.738
     958.975      109.900     4884.340    21073.738
     960.976      110.400     4884.340    21073.738
     962.979      109.900     4884.340    21073.738
     964.980      110.400     4884.340    21073.738
     966.983      110.400     4884.340    21073.738
     968.985      110.400     4884.340    21073.738
     970.985      110.500     4884.340    21073.738
     972.988      110.400     4884.340    21073.738
     974.988      111.000     4884.340    21073.738
     976.991      110.400     4884.340    21073.738
     978.993      110.400     4884.340    21073.738
     980.995      110.400     4884.340    21073.738
     982.996      110.900     4884.340    21073.738
     984.999      109.900     4884.340    21073.738
     987.000      110.900     4885.113    21073.738
     989.003      110.400     4886.145    21073.738
     991.004      110.400     4887.176    21073.738
     993.007      110.400     4887.949    21073.738
     995.008      110.900     4888.980    21073.738
     997.011      110.400     4890.012    21073.738
     999.012      110.400     4891.043    21073.738
    1001.015      134.400     4891.816    21073.738
    1003.017      109.900     4891.816    21073.738
    1005.019      109.400     4891.816    21073.738
    1007.021      109.900     4891.816    21073.738
    1009.024      109.900     4891.816    21073.738
    1011.024      110.000     4891.816    21073.738
    1013.026      109.900     4891.816    21073.738
    1015.028      104.900     4891.816    21073.738
    1017.028      100.500     4891.816    21073.738
    1019.031      100.400     4891.816    21073.738
    1021.032      100.400     4891.816    21073.738
    1023.035       99.900     4891.816    21073.738
    1025.036      100.400     4891.816    21073.738
    1027.039       99.900     4891.816    21073.738
    1029.040      100.400     4891.816    21073.738
    1031.043      100.400     4891.816    21073.738
    1033.045      100.400     4891.816    21073.738
    1035.047       99.900     4891.816    21073.738
    1037.048      100.400     4891.816    21073.738
    1039.051       99.900     4891.816    21073.738
    1041.053      100.400     4891.816    21073.738
    1043.054      100.000     4891.816    21073.738
    1045.056      100.400     4891.816    21073.738
    1047.056      107.500     4891.816    21073.738
    1049.059      110.400     4891.816    21073.738
    1051.060      109.900     4891.816    21073.738
    1053.063      110.400     4891.816    21073.738
    1055.064      110.400     4891.816    21073.738
    1057.065      110.500     4891.816    21073.738
    1059.067      110.400     4891.816    21073.738
    1061.068      110.400     4891.816    21073.738
    1063.070      109.900     4891.816    21073.738
    1065.072      110.400     4891.816    21073.738
    1067.073      109.400     4891.816    21073.738
    1069.075      109.900     4891.816    21073.738
    1071.076      110.400     4891.816    21073.738
    1073.078      109.900     4891.816    21073.738
    1075.080      109.900     4891.816    21073.738
    1077.082      110.900     4891.816    21073.738
    1079.084      110.400     4891.816    21073.738
    1081.086      110.400     4891.816    21073.738
    1083.086      109.500     4891.816    21073.738
    1085.089      110.400     4891.816    21073.738
    1087.091      110.400     4891.816    21073.738
    1089.092      109.900     4891.816    21073.738
    1091.095      110.400     4891.816    21073.738
    1093.096      109.900     4891.816    21073.738
    1095.099      109.900     4891.816    21073.738
    1097.100      110.400     4891.816    21073.738
    1099.103      109.900     4891.816    21073.738
    1101.105      110.400     4891.816    21073.738
    1103.107      110.900     4891.816    21073.738
    1105.108      109.900     4891.816    21073.738
    1107.111      110.400     4891.816    21073.738
    1109.113      110.400     4891.816    21073.738
    1111.115      109.900     4891.816    21073.738
    1113.117      110.900     4891.816    21073.738
    1115.120      110.400     4891.816    21073.738
    1117.120      110.500     4891.816    21073.738
    1119.123      111.400     4892.590    21073.738
    1121.125      110.900     4893.879    21073.738
    1123.127      134.400     4893.879    21073.738
    1125.128      109.400     4893.879    21073.738
    1127.131      110.400     4893.879    21073.738
    1129.133      109.900     4893.879    21073.738
    1131.135      109.900     4893.879    21073.738
    1133.137      109.900     4893.879    21073.738
    1135.140      110.400     4893.879    21073.738
    1137.142      110.400     4893.879    21073.738
    1139.144      110.400     4893.879    21073.738
    1141.146      109.900     4893.879    21073.738
    1143.148      110.400     4893.879    21073.738
    1145.151      110.400     4893.879    21073.738
    1147.153      109.900     4893.879    21073.738
    1149.155      109.900     4893.879    21073.738
    1151.157      110.900     4893.879    21073.738
    1153.160      110.400     4893.879    21073.738
    1155.162      111.400     4893.879    21073.738
    1157.164      110.400     4893.879    21073.738
    1159.166      110.400     4893.879    21073.738
    1161.169      110.900     4893.879    21073.738
    1163.171      110.400     4893.879    21073.738
    1165.173      110.900     4893.879    21073.738
    1167.175      110.400     4893.879    21073.738
    1169.178      110.400     4893.879    21073.738
    1171.180      110.400     4893.879    21073.738
    1173.182      110.400     4893.879    21073.738
    1175.184      110.400     4893.879    21073.738
    1177.186      109.900     4893.879    21073.738
    1179.189      110.900     4893.879    21073.738
    1181.191      110.400     4893.879    21073.738
    1183.193      109.900     4893.879    21073.738
    1185.195      110.400     4893.879    21073.738
    1187.198      110.400     4893.879    21073.738
    1189.200      109.900     4893.879    21073.738
    1191.202      110.400     4893.879    21073.738
    1193.204      110.400     4893.879    21073.738
    1195.207      109.900     4893.879    21073.738
    1197.209      110.400     4893.879    21073.738
    1199.211      109.900     4893.879    21073.738
    1201.213      110.400     4893.879    21073.738
    1203.216      110.400     4893.879    21073.738
    1205.216      110.500     4893.879    21073.738
    1207.219      109.400     4893.879    21073.738
    1209.221      110.900     4893.879    21073.738
    1211.223      109.900     4894.137    21073.738
    1213.225      111.400     4894.910    21073.738
    1215.228      109.900     4895.941    21073.738
    1217.230      110.900     4896.973    21073.738
    1219.232      110.900     4898.004    21073.738
    1221.234      135.800     4898.262    21073.738
    1223.237      109.400     4898.262    21073.738
    1225.239      109.400     4898.262    21073.738
    1227.241      109.400     4898.262    21073.738
    1229.243      109.400     4898.262    21073.738
    1231.245      108.900     4898.262    21073.738
    1233.248      109.400     4898.262    21073.738
    1235.250      109.900     4898.262    21073.738
    1237.251      109.500     4898.262    21073.738
    1239.253      109.400     4898.262    21073.738
    1241.255      109.400     4898.262    21073.738
    1243.257      110.400     4898.262    21073.738
    1245.260      109.900     4898.262    21073.738
    1247.261      109.400     4898.262    21073.738
    1249.263      109.900     4898.262    21073.738
    1251.265      109.900     4898.262    21073.738
    1253.268      110.400     4898.262    21073.738
    1255.270      109.900     4898.262    21073.738
    1257.272      109.900     4898.262    21073.738
    1259.274      109.900     4898.262    21073.738
    1261.276      110.400     4898.262    21073.738
    1263.279      109.900     4898.262    21073.738
    1265.281      110.400     4898.262    21073.738
    1267.283      109.900     4898.262    21073.738
    1269.284      110.400     4898.262    21073.738
    1271.287      109.900     4898.262    21073.738
    1273.289      110.400     4898.262    21073.738
    1275.291      109.900     4898.262    21073.738
    1277.293      109.900     4898.262    21073.738
    1279.296      110.900     4898.262    21073.738
    1281.298      110.400     4898.262    21073.738
    1283.300      110.400     4898.262    21073.738
    1285.302      110.900     4898.262    21073.738
    1287.305      110.900     4898.262    21073.738
    1289.307      109.900     4898.262    21073.738
    1291.308      110.900     4898.262    21073.738
    1293.311      110.900     4898.262    21073.738
    1295.313      110.900     4898.262    21073.738
    1297.315      110.900     4898.262    21073.738
    1299.316      110.900     4898.262    21073.738
    1301.319      110.900     4898.262    21073.738
    1303.321      111.400     4898.262    21073.738
    1305.323      110.900     4898.262    21073.738
    1307.325      111.400     4898.262    21073.738
    1309.328      110.900     4898.262    21073.738
    1311.330      110.900     4898.262    21073.738
    1313.332      110.900     4898.262    21073.738
    1315.334      111.400     4898.262    21073.738
    1317.337      110.900     4898.262    21073.738
    1319.339      110.400     4898.777    21073.738
    1321.341      111.900     4899.809    21073.738
    1323.343      110.900     4900.840    21073.738
    1325.345      111.400     4902.129    21073.738
    1327.348      110.900     4902.902    21073.738
    1329.350      139.300     4903.418    21073.738
    1331.352      109.400     4903.418    21073.738
    1333.354      109.900     4903.418    21073.738
    1335.357      109.900     4903.418    21073.738
    1337.359      109.900     4903.418    21073.738
    1339.361      109.900     4903.418    21073.738
    1341.363      109.900     4903.418    21073.738
    1343.366      109.900     4903.418    21073.738
    1345.368      109.900     4903.418    21073.738
    1347.370      110.400     4903.418    21073.738
    1349.372      110.400     4903.418    21073.738
    1351.375      109.900     4903.418    21073.738
    1353.377      110.400     4903.418    21073.738
    1355.379      109.900     4903.418    21073.738
    1357.381      110.400     4903.418    21073.738
    1359.383      110.400     4903.418    21073.738
    1361.386      110.400     4903.418    21073.738
    1363.388      109.900     4903.418    21073.738
    1365.388      110.000     4903.418    21073.738
    1367.391      110.400     4903.418    21073.738
    1369.393      109.900     4903.418    21073.738
    1371.395      109.900     4903.418    21073.738
    1373.396      110.400     4903.418    21073.738
    1375.399      109.900     4903.418    21073.738
    1377.401      110.400     4903.418    21073.738
    1379.402      110.400     4903.418    21073.738
    1381.404      109.900     4903.418    21073.738
    1383.407      110.400     4903.418    21073.738
    1385.408      110.400     4903.418    21073.738
    1387.411      110.900     4903.418    21073.738
    1389.413      110.900     4903.418    21073.738
    1391.415      110.400     4903.418    21073.738
    1393.417      110.400     4903.418    21073.738
    1395.419      110.900     4903.418    21073.738
    1397.421      110.900     4903.418    21073.738
    1399.423      110.900     4903.418    21073.738
    1401.424      110.900     4903.418    21073.738
    1403.427      110.900     4903.418    21073.738
    1405.429      110.900     4903.418    21073.738
    1407.430      110.900     4903.418    21073.738
    1409.432      110.900     4903.418    21073.738
    1411.435      110.900     4903.418    21073.738
    1413.437      110.900     4903.418    21073.738
    1415.439      110.900     4903.418    21073.738
    1417.441      110.900     4903.418    21073.738
    1419.444      110.400     4903.418    21073.738
    1421.446      111.400     4903.418    21073.738
    1423.448      110.900     4903.418    21073.738
    1425.448      111.000     4903.418    21073.738
    1427.451      110.900     4903.418    21073.738
    1429.452      111.400     4903.418    21073.738
    1431.455      111.400     4903.418    21073.738
    1433.457      110.900     4903.418    21073.738
    1435.459      111.400     4903.934    21073.738
    1437.461      110.900     4904.965    21073.738
    1439.464      111.900     4905.996    21073.738
    1441.466      110.900     4907.027    21073.738
